Time (sec),Temp (C),Pressure (MPa),Mean,StDev
10.0,4.894489795918367,96.12244897959184,1.1426790008155823,0.42048222580298944
10.0,5.063265306122449,96.12244897959184,1.1150915017605614,0.4195828015712555
10.0,5.23204081632653,96.12244897959184,1.0907569716011705,0.4186639311964191
10.0,5.400816326530612,96.12244897959184,1.088313398069645,0.41824281681214726
10.0,5.569591836734694,96.12244897959184,1.0861782230491646,0.4181452291422225
10.0,5.738367346938776,96.12244897959184,1.0843622794100687,0.41804825379196675
10.0,5.9071428571428575,96.12244897959184,1.0657163302595885,0.41785352525907615
10.0,6.075918367346938,96.12244897959184,1.0374794533449674,0.41707462514780747
10.0,6.24469387755102,96.12244897959184,1.0180167720157156,0.4162971488619155
10.0,6.413469387755102,96.12244897959184,1.0069806334278726,0.4155172836358435
10.0,6.582244897959184,96.12244897959184,1.0042009750501482,0.4146292698426801
10.0,6.751020408163265,96.12244897959184,1.0096912894947334,0.4136804173292813
10.0,6.919795918367347,96.12244897959184,1.0236590169886264,0.41274122398678004
10.0,7.088571428571428,96.12244897959184,1.0465209182208834,0.4117291767356267
10.0,7.25734693877551,96.12244897959184,1.0789236579426227,0.41014885892410147
10.0,7.426122448979592,96.12244897959184,1.085078593264862,0.4088364728767424
10.0,7.594897959183673,96.12244897959184,1.0871216902585805,0.4079654265207071
10.0,7.763673469387755,96.12244897959184,1.0895344414294317,0.4077674993931699
10.0,7.932448979591837,96.12244897959184,1.104471393573508,0.40852810646958826
10.0,8.101224489795918,96.12244897959184,1.1329961255695935,0.41055953747604756
10.0,8.27,96.12244897959184,1.1668006465212453,0.4131025506522008
10.0,0.0,97.75510204081633,2.1325415536557037,1.7980105250746123
10.0,0.16877551020408177,97.75510204081633,2.116682681046101,1.6924486261782454
10.0,0.33755102040816354,97.75510204081633,2.100917032946852,1.6615953217457342
10.0,0.5063265306122444,97.75510204081633,2.0844915332261897,1.384472515832337
10.0,0.6751020408163262,97.75510204081633,2.0734334939243446,1.2607353733146724
10.0,0.8438775510204088,97.75510204081633,2.0687504692123126,1.1361220262467198
10.0,1.0126530612244897,97.75510204081633,2.0638514383382573,0.9609284503770884
10.0,1.1814285714285715,97.75510204081633,2.0623439303965863,0.9366202868003248
10.0,1.3502040816326533,97.75510204081633,2.061778207356755,0.8102791251105204
10.0,1.518979591836735,97.75510204081633,2.0594906247437836,0.6477539944297848
10.0,1.6877551020408168,97.75510204081633,2.05446886055771,0.5619138185437471
10.0,1.8565306122448977,97.75510204081633,2.0489827972282946,0.5138549699201562
10.0,2.0253061224489795,97.75510204081633,2.0424302060837993,0.40821175707636403
10.0,2.194081632653061,97.75510204081633,2.034072979482312,0.3705707260739812
10.0,2.362857142857143,97.75510204081633,2.020737211279091,0.31617564155870836
10.0,2.5316326530612243,97.75510204081633,2.005872932086163,0.2789182991858392
10.0,2.7004081632653056,97.75510204081633,1.9889284829084504,0.2646608435644486
10.0,2.869183673469388,97.75510204081633,1.9487797313664224,0.25463703154275247
10.0,3.037959183673469,97.75510204081633,1.8966622884501259,0.24992457770377807
10.0,3.206734693877551,97.75510204081633,1.869532866168068,0.2836655804219934
10.0,3.3755102040816327,97.75510204081633,1.8144922093751785,0.2942804994661882
10.0,3.544285714285714,97.75510204081633,1.7016530659573632,0.329042292947634
10.0,3.713061224489796,97.75510204081633,1.5778768236866065,0.4130232922968923
10.0,3.8818367346938776,97.75510204081633,1.4564127961719988,0.4186676421472032
10.0,4.050612244897959,97.75510204081633,1.3267282568726704,0.4183001319012921
10.0,4.219387755102041,97.75510204081633,1.2267013538959481,0.41825119438223735
10.0,4.388163265306122,97.75510204081633,1.1835554210047872,0.4181929276559697
10.0,4.556938775510204,97.75510204081633,1.145699348427924,0.4181257017377664
10.0,4.725714285714286,97.75510204081633,1.114417619515672,0.4180508392490835
10.0,4.894489795918367,97.75510204081633,1.0902707865459083,0.4179701819190099
10.0,5.063265306122449,97.75510204081633,1.087410010011883,0.41731429282478405
10.0,5.23204081632653,97.75510204081633,1.0848565575988505,0.4166125567134472
10.0,5.400816326530612,97.75510204081633,1.059551730829146,0.41590897513236014
10.0,5.569591836734694,97.75510204081633,1.0137211883670645,0.41520781850469746
10.0,5.738367346938776,97.75510204081633,0.9776078531130912,0.4143799048175292
10.0,5.9071428571428575,97.75510204081633,0.9504884720886,0.4135649435170283
10.0,6.075918367346938,97.75510204081633,0.9318110624921987,0.41275759810330415
10.0,6.24469387755102,97.75510204081633,0.9211929421183059,0.4119450105737763
10.0,6.413469387755102,97.75510204081633,0.9184212878287542,0.41038393381164173
10.0,6.582244897959184,97.75510204081633,0.9234572925028981,0.40878783543622166
10.0,6.751020408163265,97.75510204081633,0.9364448844375726,0.4071488355518387
10.0,6.919795918367347,97.75510204081633,0.9577248884068764,0.4054139761535567
10.0,7.088571428571428,97.75510204081633,0.9878553940028899,0.4033789704076186
10.0,7.25734693877551,97.75510204081633,1.0276388704080797,0.4014190235897398
10.0,7.426122448979592,97.75510204081633,1.0781560882057795,0.3996701863214663
10.0,7.594897959183673,97.75510204081633,1.0858031930894414,0.3983455598145666
10.0,7.763673469387755,97.75510204081633,1.0886040294896653,0.3965492203923213
10.0,7.932448979591837,97.75510204081633,1.0996259800600903,0.3982952829287694
10.0,8.101224489795918,97.75510204081633,1.1316042702646971,0.40056372321738193
10.0,8.27,97.75510204081633,1.169378290361594,0.4023359577141039
10.0,0.0,99.3877551020408,2.1155357341871808,1.697341736415606
10.0,0.16877551020408177,99.3877551020408,2.0988032902853755,1.6811345528728863
10.0,0.33755102040816354,99.3877551020408,2.081445286534837,1.5401797730994313
10.0,0.5063265306122444,99.3877551020408,2.072399264141706,1.3072354976119782
10.0,0.6751020408163262,99.3877551020408,2.0674857692994535,1.1972593944655485
10.0,0.8438775510204088,99.3877551020408,2.0627277846556145,1.019262140079492
10.0,1.0126530612244897,99.3877551020408,2.0621649246870137,0.9529205775044322
10.0,1.1814285714285715,99.3877551020408,2.061577989255671,0.8743028114631072
10.0,1.3502040816326533,99.3877551020408,2.0577004324398986,0.7476539779185232
10.0,1.518979591836735,99.3877551020408,2.052531875964883,0.596534360434881
10.0,1.6877551020408168,99.3877551020408,2.046481266087854,0.5435935749508847
10.0,1.8565306122448977,99.3877551020408,2.0397806621807604,0.4441077327737771
10.0,2.0253061224489795,99.3877551020408,2.028770080048102,0.37538247502917793
10.0,2.194081632653061,99.3877551020408,2.015212531709449,0.31141317711960254
10.0,2.362857142857143,99.3877551020408,1.9989275977290166,0.2737104920989962
10.0,2.5316326530612243,99.3877551020408,1.9792889321116047,0.25193143698141696
10.0,2.7004081632653056,99.3877551020408,1.9264269240792948,0.243510855252282
10.0,2.869183673469388,99.3877551020408,1.8842230838649063,0.24353388800143344
10.0,3.037959183673469,99.3877551020408,1.8575919001556187,0.2465353524548214
10.0,3.206734693877551,99.3877551020408,1.759377877317026,0.28549942212008816
10.0,3.3755102040816327,99.3877551020408,1.6420672429324275,0.29569804809559785
10.0,3.544285714285714,99.3877551020408,1.51006454506793,0.3511055346496772
10.0,3.713061224489796,99.3877551020408,1.3779634075385654,0.41331517788168637
10.0,3.8818367346938776,99.3877551020408,1.2510283699877083,0.4169458935945324
10.0,4.050612244897959,99.3877551020408,1.1955533413374873,0.4166901975576738
10.0,4.219387755102041,99.3877551020408,1.1525054359366844,0.4163532804784642
10.0,4.388163265306122,99.3877551020408,1.1175630638724912,0.41593254276468217
10.0,4.556938775510204,99.3877551020408,1.0902133901713331,0.41543688884552044
10.0,4.725714285714286,99.3877551020408,1.0869337615016363,0.4148092121121567
10.0,4.894489795918367,99.3877551020408,1.0839535171093682,0.4140913575339834
10.0,5.063265306122449,99.3877551020408,1.0271703806117989,0.4133492830055012
10.0,5.23204081632653,99.3877551020408,0.9729475381503249,0.412604503882837
10.0,5.400816326530612,99.3877551020408,0.9290724906386978,0.4118018248926719
10.0,5.569591836734694,99.3877551020408,0.91271771134019,0.4104589435825662
10.0,5.738367346938776,99.3877551020408,0.9075261035982748,0.4091748133818238
10.0,5.9071428571428575,99.3877551020408,0.9039116275197365,0.4079451257918052
10.0,6.075918367346938,99.3877551020408,0.9018712751965882,0.40675452617026187
10.0,6.24469387755102,99.3877551020408,0.901400642762419,0.40554147795430306
10.0,6.413469387755102,99.3877551020408,0.9024958673428667,0.40410248423740525
10.0,6.582244897959184,99.3877551020408,0.9051555461639409,0.40261753713662674
10.0,6.751020408163265,99.3877551020408,0.9093825816879273,0.4010628347799268
10.0,6.919795918367347,99.3877551020408,0.9151858671444151,0.3994313295596801
10.0,7.088571428571428,99.3877551020408,0.9451681817885,0.3965024446514166
10.0,7.25734693877551,99.3877551020408,0.9933136687302577,0.3913739525148989
10.0,7.426122448979592,99.3877551020408,1.0528016871821844,0.3866425599297022
10.0,7.594897959183673,99.3877551020408,1.0852128252058024,0.3828986465567097
10.0,7.763673469387755,99.3877551020408,1.0884415732081831,0.38106448983258573
10.0,7.932448979591837,99.3877551020408,1.1019500609121515,0.382119995817741
10.0,8.101224489795918,99.3877551020408,1.1378119875001342,0.3837523941798162
10.0,8.27,99.3877551020408,1.18116154736834,0.36356793025154344
10.0,0.0,101.0204081632653,2.098276949900602,1.6949961145204342
10.0,0.16877551020408177,101.0204081632653,2.079876191033099,1.664970578069732
10.0,0.33755102040816354,101.0204081632653,2.0717200740241024,1.402282744010365
10.0,0.5063265306122444,101.0204081632653,2.0665425608103,1.2634836949402937
10.0,0.6751020408163262,101.0204081632653,2.0626011432545592,1.1328071998705993
10.0,0.8438775510204088,101.0204081632653,2.0620116892128273,0.9605677928235287
10.0,1.0126530612244897,101.0204081632653,2.061219809889702,0.9300299013929539
10.0,1.1814285714285715,101.0204081632653,2.056046339473814,0.8282164150860296
10.0,1.3502040816326533,101.0204081632653,2.0506913346608897,0.7169147939277463
10.0,1.518979591836735,101.0204081632653,2.04404824418265,0.5898115499000284
10.0,1.6877551020408168,101.0204081632653,2.036948386344482,0.4978732080053143
10.0,1.8565306122448977,101.0204081632653,2.023426201004399,0.4369033008019541
10.0,2.0253061224489795,101.0204081632653,2.008924481581976,0.36005248382796085
10.0,2.194081632653061,101.0204081632653,1.9917590412887913,0.2830052822421372
10.0,2.362857142857143,101.0204081632653,1.9565575581590868,0.25984546828212807
10.0,2.5316326530612243,101.0204081632653,1.9032752888141287,0.24598054448406292
10.0,2.7004081632653056,101.0204081632653,1.8721710969798844,0.24401017187293422
10.0,2.869183673469388,101.0204081632653,1.8221392467683892,0.249273043167269
10.0,3.037959183673469,101.0204081632653,1.7037339714663378,0.27963549257056763
10.0,3.206734693877551,101.0204081632653,1.572731064673788,0.2896725000872389
10.0,3.3755102040816327,101.0204081632653,1.4408786876273516,0.32529554157380436
10.0,3.544285714285714,101.0204081632653,1.301536126119356,0.4089187144314886
10.0,3.713061224489796,101.0204081632653,1.2122745065157023,0.4140944464042109
10.0,3.8818367346938776,101.0204081632653,1.1646145890321413,0.4138070554098884
10.0,4.050612244897959,101.0204081632653,1.125106015968025,0.4134505690739362
10.0,4.219387755102041,101.0204081632653,1.0906567090536834,0.41300604426138976
10.0,4.388163265306122,101.0204081632653,1.0869653233194188,0.41247476301561714
10.0,4.556938775510204,101.0204081632653,1.0827245178615252,0.4117962151826421
10.0,4.725714285714286,101.0204081632653,1.0072136301091479,0.41055077106728577
10.0,4.894489795918367,101.0204081632653,0.9440583145304174,0.4092605026580898
10.0,5.063265306122449,101.0204081632653,0.9121947957197202,0.40797461181828465
10.0,5.23204081632653,101.0204081632653,0.9036357334980031,0.40673670727031064
10.0,5.400816326530612,101.0204081632653,0.8967110308968292,0.40554274151934033
10.0,5.569591836734694,101.0204081632653,0.8914305819692439,0.4042657433747826
10.0,5.738367346938776,101.0204081632653,0.887797177307288,0.4031223436278234
10.0,5.9071428571428575,101.0204081632653,0.8771828723344064,0.40210383478376766
10.0,6.075918367346938,101.0204081632653,0.8752665205142462,0.4011865759521563
10.0,6.24469387755102,101.0204081632653,0.8822728977250387,0.4003356788127301
10.0,6.413469387755102,101.0204081632653,0.8896385432778671,0.3995101109750643
10.0,6.582244897959184,101.0204081632653,0.8941566137174157,0.39866897429536136
10.0,6.751020408163265,101.0204081632653,0.9002890324332313,0.3966123068017197
10.0,6.919795918367347,101.0204081632653,0.9080393720209722,0.39369703230957037
10.0,7.088571428571428,101.0204081632653,0.9184437494787407,0.39061750980589555
10.0,7.25734693877551,101.0204081632653,0.9762672981280252,0.38751841115087743
10.0,7.426122448979592,101.0204081632653,1.0464640658216304,0.38471016204152186
10.0,7.594897959183673,101.0204081632653,1.0854301174662822,0.38273792799818707
10.0,7.763673469387755,101.0204081632653,1.0891266962254085,0.3824760082224523
10.0,7.932448979591837,101.0204081632653,1.1122026466373134,0.38371569453584403
10.0,8.101224489795918,101.0204081632653,1.1524666358980074,0.37888204893845595
10.0,8.27,101.0204081632653,1.2032524507111875,0.33495802334629154
10.0,0.0,102.6530612244898,2.0806651806469176,1.6878370654807853
10.0,0.16877551020408177,102.6530612244898,2.0716399134522177,1.6027118669533125
10.0,0.33755102040816354,102.6530612244898,2.066177842618772,1.3201291234448056
10.0,0.5063265306122444,102.6530612244898,2.0625329526028597,1.2170678108073898
10.0,0.6751020408163262,102.6530612244898,2.0619140702233043,1.0527893192714401
10.0,0.8438775510204088,102.6530612244898,2.060189958771434,0.9579914002487265
10.0,1.0126530612244897,102.6530612244898,2.0547896584552614,0.8927836218996008
10.0,1.1814285714285715,102.6530612244898,2.0489502597996916,0.7966087248685014
10.0,1.3502040816326533,102.6530612244898,2.042014650164872,0.7035204081622594
10.0,1.518979591836735,102.6530612244898,2.032617513836838,0.6427060599609012
10.0,1.6877551020408168,102.6530612244898,2.018680410068493,0.4982556512749481
10.0,1.8565306122448977,102.6530612244898,2.0027053782937356,0.4315463875184607
10.0,2.0253061224489795,102.6530612244898,1.985118442951701,0.36012118882391586
10.0,2.194081632653061,102.6530612244898,1.935320989754182,0.3173154979036725
10.0,2.362857142857143,102.6530612244898,1.8880120019627435,0.2902029386337456
10.0,2.5316326530612243,102.6530612244898,1.8605977063026937,0.28065707993628364
10.0,2.7004081632653056,102.6530612244898,1.7685091566804623,0.286776504611864
10.0,2.869183673469388,102.6530612244898,1.6470396300087329,0.289086097519737
10.0,3.037959183673469,102.6530612244898,1.5078368586755828,0.3050485779425246
10.0,3.206734693877551,102.6530612244898,1.3665257063524647,0.35750644126741093
10.0,3.3755102040816327,102.6530612244898,1.2345629190301828,0.40915234908144743
10.0,3.544285714285714,102.6530612244898,1.1831676113273952,0.4123922464387342
10.0,3.713061224489796,102.6530612244898,1.1379068972965158,0.4118589319681345
10.0,3.8818367346938776,102.6530612244898,1.098972952826117,0.41093874726668045
10.0,4.050612244897959,102.6530612244898,1.087620923100202,0.4099460511904035
10.0,4.219387755102041,102.6530612244898,1.0837904455251457,0.408849396497329
10.0,4.388163265306122,102.6530612244898,1.0023181994240107,0.40765383584126236
10.0,4.556938775510204,102.6530612244898,0.9293451726920701,0.4063887101906313
10.0,4.725714285714286,102.6530612244898,0.907414420243239,0.4049574565335883
10.0,4.894489795918367,102.6530612244898,0.8969189021853186,0.40342272157334436
10.0,5.063265306122449,102.6530612244898,0.8880914197302029,0.40197928820607887
10.0,5.23204081632653,102.6530612244898,0.8509968875047635,0.400680477740526
10.0,5.400816326530612,102.6530612244898,0.8224955772505189,0.3995670231583337
10.0,5.569591836734694,102.6530612244898,0.8035089041550071,0.3986633908604727
10.0,5.738367346938776,102.6530612244898,0.793531150018971,0.3972144207629803
10.0,5.9071428571428575,102.6530612244898,0.7922730109506991,0.3957402868702909
10.0,6.075918367346938,102.6530612244898,0.7996600800285821,0.39480804362374683
10.0,6.24469387755102,102.6530612244898,0.8158369423966135,0.39429486681078824
10.0,6.413469387755102,102.6530612244898,0.8411781814182091,0.39405845713941406
10.0,6.582244897959184,102.6530612244898,0.876307730275408,0.3939563560055267
10.0,6.751020408163265,102.6530612244898,0.8938604050144828,0.39386861673537804
10.0,6.919795918367347,102.6530612244898,0.90374494635558,0.39372395975281893
10.0,7.088571428571428,102.6530612244898,0.9153055524758911,0.39353030561255753
10.0,7.25734693877551,102.6530612244898,0.976851067885365,0.3934117422330055
10.0,7.426122448979592,102.6530612244898,1.0599475326490932,0.3936554148537956
10.0,7.594897959183673,102.6530612244898,1.0864950526487778,0.39477253218155917
10.0,7.763673469387755,102.6530612244898,1.0906935625623764,0.39757403297335553
10.0,7.932448979591837,102.6530612244898,1.130840475916678,0.3998603788008782
10.0,8.101224489795918,102.6530612244898,1.1789393377154336,0.3976373308555023
10.0,8.27,102.6530612244898,1.236370132979886,0.35571302777511715
10.0,0.0,104.28571428571428,2.072386090322374,1.6812347753759127
10.0,0.16877551020408177,104.28571428571428,2.06663405064004,1.5340488029497505
10.0,0.33755102040816354,104.28571428571428,2.0625504610247685,1.3044820842323692
10.0,0.5063265306122444,104.28571428571428,2.0619010099278348,1.1907230496608032
10.0,0.6751020408163262,104.28571428571428,2.0598358857393753,1.0045726370966048
10.0,0.8438775510204088,104.28571428571428,2.054191474132853,0.9491656661862037
10.0,1.0126530612244897,104.28571428571428,2.047939149809732,0.865508496416275
10.0,1.1814285714285715,104.28571428571428,2.040722921547725,0.7696659063488791
10.0,1.3502040816326533,104.28571428571428,2.0296419699950237,0.6941961323546115
10.0,1.518979591836735,104.28571428571428,2.0152206496809257,0.6578095382760079
10.0,1.6877551020408168,104.28571428571428,1.997959106032325,0.5655338761549926
10.0,1.8565306122448977,104.28571428571428,1.9735151603274022,0.48649866246012563
10.0,2.0253061224489795,104.28571428571428,1.9180971694575553,0.3862414284956762
10.0,2.194081632653061,104.28571428571428,1.8787106090198304,0.34339501067067985
10.0,2.362857142857143,104.28571428571428,1.8473714531604783,0.3202208121536794
10.0,2.5316326530612243,104.28571428571428,1.7230053499002416,0.3161312871042685
10.0,2.7004081632653056,104.28571428571428,1.589580407018179,0.3267927692259981
10.0,2.869183673469388,104.28571428571428,1.4515931132671802,0.37159773607594176
10.0,3.037959183673469,104.28571428571428,1.3028677300296576,0.40980261291113984
10.0,3.206734693877551,104.28571428571428,1.2090031347949264,0.413242573605876
10.0,3.3755102040816327,104.28571428571428,1.1572656012759777,0.41213594344238447
10.0,3.544285714285714,104.28571428571428,1.1148878003928562,0.4105903522792276
10.0,3.713061224489796,104.28571428571428,1.089041946968891,0.4090855635157835
10.0,3.8818367346938776,104.28571428571428,1.0848198202591348,0.4076574211305709
10.0,4.050612244897959,104.28571428571428,1.016472475216444,0.40623392206361875
10.0,4.219387755102041,104.28571428571428,0.9324282904397312,0.40458196289427506
10.0,4.388163265306122,104.28571428571428,0.9059858537293098,0.4028107632780763
10.0,4.556938775510204,104.28571428571428,0.8934334340301386,0.40105750801320356
10.0,4.725714285714286,104.28571428571428,0.8594647725782207,0.399375384334351
10.0,4.894489795918367,104.28571428571428,0.8112359213958631,0.3967545691079119
10.0,5.063265306122449,104.28571428571428,0.7738424531237429,0.39262166392522013
10.0,5.23204081632653,104.28571428571428,0.7463534660815978,0.3892558797058851
10.0,5.400816326530612,104.28571428571428,0.6992195712737738,0.3867686511658892
10.0,5.569591836734694,104.28571428571428,0.6699614869859742,0.38522190455622624
10.0,5.738367346938776,104.28571428571428,0.6666447202277768,0.3846235925008297
10.0,5.9071428571428575,104.28571428571428,0.6888581373326009,0.3849284896042447
10.0,6.075918367346938,104.28571428571428,0.7389093915400795,0.38604412281766964
10.0,6.24469387755102,104.28571428571428,0.7654861047359681,0.38784152982279524
10.0,6.413469387755102,104.28571428571428,0.7999990154404638,0.3901704187876125
10.0,6.582244897959184,104.28571428571428,0.845070690096188,0.39287829895466914
10.0,6.751020408163265,104.28571428571428,0.8902842080654464,0.39583329428905395
10.0,6.919795918367347,104.28571428571428,0.9024626524489585,0.3985434452256535
10.0,7.088571428571428,104.28571428571428,0.9163765427385334,0.3996095679671788
10.0,7.25734693877551,104.28571428571428,0.9956701650999312,0.40075589226221475
10.0,7.426122448979592,104.28571428571428,1.0840133785550436,0.4020660778816319
10.0,7.594897959183673,104.28571428571428,1.088409799505073,0.40368790315794434
10.0,7.763673469387755,104.28571428571428,1.111815617020872,0.4058316300615733
10.0,7.932448979591837,104.28571428571428,1.1582483364485814,0.40831009363580373
10.0,8.101224489795918,104.28571428571428,1.216644145352847,0.40860171672586876
10.0,8.27,104.28571428571428,1.3453732474494418,0.3892052306537592
10.0,0.0,105.91836734693878,2.0681257147644274,1.6730164573684942
10.0,0.16877551020408177,105.91836734693878,2.062677996342413,1.4664744497242626
10.0,0.33755102040816354,105.91836734693878,2.061998690248876,1.2876652765752743
10.0,0.5063265306122444,105.91836734693878,2.0603857196431297,1.1709708388513067
10.0,0.6751020408163262,105.91836734693878,2.0544945949202282,0.9700567902327287
10.0,0.8438775510204088,105.91836734693878,2.0480091026596123,0.9416596682903652
10.0,1.0126530612244897,105.91836734693878,2.0405004833267824,0.846397170473425
10.0,1.1814285714285715,105.91836734693878,2.0286726995892628,0.7500930089670679
10.0,1.3502040816326533,105.91836734693878,2.0137239891421004,0.6880456545531258
10.0,1.518979591836735,105.91836734693878,1.9955318761154797,0.6463115002770013
10.0,1.6877551020408168,105.91836734693878,1.9643459911869345,0.5741443794136702
10.0,1.8565306122448977,105.91836734693878,1.9074541682434512,0.535057723235667
10.0,2.0253061224489795,105.91836734693878,1.8725740923021075,0.4715430012017252
10.0,2.194081632653061,105.91836734693878,1.8162972208820747,0.44093070547475527
10.0,2.362857142857143,105.91836734693878,1.6907930662704471,0.42273557271733775
10.0,2.5316326530612243,105.91836734693878,1.5479207045104852,0.4156977062923589
10.0,2.7004081632653056,105.91836734693878,1.4021944487879017,0.416788784995022
10.0,2.869183673469388,105.91836734693878,1.254951918291971,0.4166526706929454
10.0,3.037959183673469,105.91836734693878,1.1889282737645601,0.4147940364512942
10.0,3.206734693877551,105.91836734693878,1.1391523521334235,0.4130585970371461
10.0,3.3755102040816327,105.91836734693878,1.0962408895049187,0.4113307591131782
10.0,3.544285714285714,105.91836734693878,1.0868222356239385,0.4089902043494308
10.0,3.713061224489796,105.91836734693878,1.05528341654697,0.4068878885628513
10.0,3.8818367346938776,105.91836734693878,0.9583365736942222,0.4047425018694125
10.0,4.050612244897959,105.91836734693878,0.9088947053613521,0.402452196126697
10.0,4.219387755102041,105.91836734693878,0.8942239600077689,0.40023382694392196
10.0,4.388163265306122,105.91836734693878,0.852044155327831,0.39759286345933825
10.0,4.556938775510204,105.91836734693878,0.7929728881273443,0.39146889646930005
10.0,4.725714285714286,105.91836734693878,0.7455883574283633,0.3859302371220009
10.0,4.894489795918367,105.91836734693878,0.640958239463269,0.381151480006159
10.0,5.063265306122449,105.91836734693878,0.564692281208692,0.377303098785193
10.0,5.23204081632653,105.91836734693878,0.5171167153253752,0.37541671347513267
10.0,5.400816326530612,105.91836734693878,0.49273538403863076,0.37461014771936463
10.0,5.569591836734694,105.91836734693878,0.48882198232551893,0.37443940798477804
10.0,5.738367346938776,105.91836734693878,0.5049787989029199,0.37490936859780455
10.0,5.9071428571428575,105.91836734693878,0.5430901991832073,0.3759952858245898
10.0,6.075918367346938,105.91836734693878,0.6076710803406491,0.3789223733515399
10.0,6.24469387755102,105.91836734693878,0.7066969159256484,0.38316187849583866
10.0,6.413469387755102,105.91836734693878,0.7742716778843162,0.38823328708858906
10.0,6.582244897959184,105.91836734693878,0.8298418091220102,0.39397654530401105
10.0,6.751020408163265,105.91836734693878,0.8897277495717691,0.39896704657527043
10.0,6.919795918367347,105.91836734693878,0.9043226201593211,0.4011420263163764
10.0,7.088571428571428,105.91836734693878,0.9354782804311286,0.4034279131159857
10.0,7.25734693877551,105.91836734693878,1.0338693437946327,0.4058324750116624
10.0,7.426122448979592,105.91836734693878,1.0861987673690545,0.4079943717681489
10.0,7.594897959183673,105.91836734693878,1.0940673366688365,0.4104227719383632
10.0,7.763673469387755,105.91836734693878,1.141691522984327,0.412643683565302
10.0,7.932448979591837,105.91836734693878,1.199406066002934,0.4144582510718223
10.0,8.101224489795918,105.91836734693878,1.3058432056246898,0.4151647507300016
10.0,8.27,105.91836734693878,1.4857155650311202,0.41165752606180706
10.0,0.0,107.55102040816328,2.064338402937646,1.6670189332445724
10.0,0.16877551020408177,107.55102040816328,2.0622290930358376,1.4133347053737157
10.0,0.33755102040816354,107.55102040816328,2.0614991488320915,1.2662777288352376
10.0,0.5063265306122444,107.55102040816328,2.0559095508658816,1.1363336996652365
10.0,0.6751020408163262,107.55102040816328,2.0494330966511978,0.9606993670406693
10.0,0.8438775510204088,107.55102040816328,2.041638933062365,0.9332307408668189
10.0,1.0126530612244897,107.55102040816328,2.030298559248563,0.8337755947994001
10.0,1.1814285714285715,107.55102040816328,2.014810810181294,0.7377083682728046
10.0,1.3502040816326533,107.55102040816328,1.9962098347717332,0.6843451702407382
10.0,1.518979591836735,107.55102040816328,1.9645204303001274,0.6387832248566623
10.0,1.6877551020408168,107.55102040816328,1.9058413844728694,0.572971809573936
10.0,1.8565306122448977,107.55102040816328,1.8708990902355505,0.5352555226450331
10.0,2.0253061224489795,107.55102040816328,1.8050953207705251,0.47589142680371477
10.0,2.194081632653061,107.55102040816328,1.676938775090473,0.44674911892403113
10.0,2.362857142857143,107.55102040816328,1.5277653498203374,0.4288954837592909
10.0,2.5316326530612243,107.55102040816328,1.376166289025135,0.41972508763546357
10.0,2.7004081632653056,107.55102040816328,1.233268801627474,0.41811711465141943
10.0,2.869183673469388,107.55102040816328,1.1767258000607017,0.41687874450879514
10.0,3.037959183673469,107.55102040816328,1.127641765059463,0.41485878302270407
10.0,3.206734693877551,107.55102040816328,1.0899971953217105,0.4128549925757433
10.0,3.3755102040816327,107.55102040816328,1.0852750680072623,0.4103697915230027
10.0,3.544285714285714,107.55102040816328,1.0141929953536846,0.40744405227804037
10.0,3.713061224489796,107.55102040816328,0.9173388445358056,0.40456976304469383
10.0,3.8818367346938776,107.55102040816328,0.9004138672457843,0.4015578738237551
10.0,4.050612244897959,107.55102040816328,0.8734805545277301,0.3987156023564398
10.0,4.219387755102041,107.55102040816328,0.8014562608838449,0.39129352053347
10.0,4.388163265306122,107.55102040816328,0.7423467301290539,0.3837307983980071
10.0,4.556938775510204,107.55102040816328,0.6009311505401163,0.3769032343675479
10.0,4.725714285714286,107.55102040816328,0.5028257016054527,0.37359895189256415
10.0,4.894489795918367,107.55102040816328,0.43717527425242675,0.37110537922543824
10.0,5.063265306122449,107.55102040816328,0.41209485564583404,0.36923823399228634
10.0,5.23204081632653,107.55102040816328,0.40959994135887795,0.36808292063829534
10.0,5.400816326530612,107.55102040816328,0.4089428972235351,0.36770393659442613
10.0,5.569591836734694,107.55102040816328,0.41013638451379253,0.3681379855570013
10.0,5.738367346938776,107.55102040816328,0.41319696013360974,0.36939004726326075
10.0,5.9071428571428575,107.55102040816328,0.45481114775288534,0.37143286624562283
10.0,6.075918367346938,107.55102040816328,0.5313354060512778,0.3742099572101281
10.0,6.24469387755102,107.55102040816328,0.6463684536274266,0.37891450604513727
10.0,6.413469387755102,107.55102040816328,0.7641009131909524,0.38682818881178727
10.0,6.582244897959184,107.55102040816328,0.8310688941538571,0.3957374817616591
10.0,6.751020408163265,107.55102040816328,0.892367622195063,0.4006684324657782
10.0,6.919795918367347,107.55102040816328,0.9094584808734825,0.4040357325904089
10.0,7.088571428571428,107.55102040816328,0.9762140121604838,0.40725306979631326
10.0,7.25734693877551,107.55102040816328,1.0839788395023782,0.41031188958430587
10.0,7.426122448979592,107.55102040816328,1.0891772587019728,0.4127929457156331
10.0,7.594897959183673,107.55102040816328,1.1258605591068827,0.4146266341537346
10.0,7.763673469387755,107.55102040816328,1.1831223752617805,0.41641066251778613
10.0,7.932448979591837,107.55102040816328,1.2703378115552502,0.41800911111517514
